,SMILES,CID,Unnamed: 2,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,relative_solubility_at_20_uM,relative_solubility_at_100_uM,trypsin_IC50,LogP,MW,HBD,HBA,PSA,ROTB,AROM,FSP3,FC,QED
883,Cc1ccncc1NC(=O)Cc1cccc(C(N)=O)c1,ANN-UNI-98d2bf15-2,,-5.830779,,,1.01,1.01,,1.67012,269.304,2,3,85.08,4,2,0.133333333,0,0.884936248
884,NC(=O)c1ccncc1NC(=O)Cc1cccc(Cl)c1,ANN-UNI-98d2bf15-3,,,99.5,,,,,2.0151,289.722,2,3,85.08,4,2,0.071428571,0,0.902700795
885,Cc1ccncc1NC(=O)Cc1cccc(OC(F)(F)F)c1,ANN-UNI-98d2bf15-5,,-22.530474,,,0.98,0.98,,3.46982,310.275,1,3,51.22,4,2,0.2,0,0.940505462
886,Cc1cc(CC(=O)Nc2cnccc2C)[nH]n1,EDJ-MED-c9f55a56-1,,0.40377305,,,1,1,,1.60274,230.271,2,3,70.67,3,2,0.25,0,0.840964962
887,Cc1ccncc1NC(=O)C[C@H](c1ccccc1)N1CCC(O)CC1,ALP-POS-90c18d1d-1,,34.48807,,,,,,2.91662,339.439,2,4,65.46,5,2,0.4,0,0.878976093
888,O=S(=O)(CCc1ccccc1)Nc1cccnc1,NAU-LAT-445f63e5-1,,-32.51066,,,0.98,0.99,,2.066,262.334,1,3,59.06,5,2,0.153846154,0,0.896971669
889,O=S(=O)(Cc1ccc(F)cc1)Nc1cccnc1,NAU-LAT-445f63e5-2,,-13.82874,,,1,1,,2.1626,266.297,1,3,59.06,4,2,0.083333333,0,0.922168004
890,O=S(=O)(Cc1noc(C2CC2)n1)Nc1cccnc1,NAU-LAT-445f63e5-3,,-1.330481665,,,,,,1.2839,280.309,1,6,97.98,5,2,0.363636364,0,0.885602497
891,O=S(=O)(Cc1ccccc1)Nc1cnccc1N1CCCC1,NAU-LAT-445f63e5-5,,1.3766287,,,0.99,0.98,,2.6237,317.414,1,4,62.3,5,2,0.3125,0,0.920622535
892,O=C(Nc1cccnc1)NC1(Cc2ccccc2)CCOCC1,NAU-LAT-445f63e5-6,,-1.3246276,,,0.98,0.99,,2.995,311.385,2,3,63.25,4,2,0.333333333,0,0.912148327
893,O=S(=O)(NC1(Cc2ccccc2)CCOCC1)c1cccnc1,NAU-LAT-445f63e5-7,,3.0626145,,,1,1,,2.1518,332.425,1,4,68.29,5,2,0.352941176,0,0.910837988
894,COCC(NC(=O)CC1C(=O)Nc2ccc(F)cc21)c1cccc(Br)c1,BAR-COM-0f94fc3d-3,,21.59331,,,1,0.97,,3.5179,421.266,2,3,67.43,6,2,0.263157895,0,0.750435824
895,Cc1ccn(CC(=O)NCc2nccn2CCc2ccccc2)c(=O)c1,BAR-COM-0f94fc3d-4,,-2.516063,,,1,1,,1.91232,350.422,1,5,68.92,7,3,0.25,0,0.70767323
896,CCC(C)CC(=O)N1CCCC(NC(=O)Cn2c(C)cc(C)nc2=O)CC1,BAR-COM-0f94fc3d-5,,-19.371505,,,0.98,1,,1.79364,376.501,1,5,84.3,6,1,0.7,0,0.820349385
897,Cc1ccnn1CC(=O)NCC(NC(=O)C(C)C#N)c1ccccc1,BAR-COM-0f94fc3d-7,,-6.862701,,,0.99,1,,1.3249,339.399,2,5,99.81,7,2,0.333333333,0,0.794483783
898,Cc1ccc(O)cc1NC(=O)C(C)(C)c1cccc(F)c1,BAR-COM-0f94fc3d-13,,-10.9822,,,1,0.92,,3.75602,287.334,2,2,49.33,3,2,0.235294118,0,0.902773463
899,Cc1ccncc1NC(=O)Cn1ccc2ccc(F)cc21,BAR-COM-0f94fc3d-18,,7.8169085,,,1,1,,3.12252,283.306,1,3,46.92,3,3,0.125,0,0.802454071
900,Cc1cnn(-c2ccncc2NC(=O)Cn2cc(C)c3ccccc32)c1,BAR-COM-0f94fc3d-20,,-0.417342,,,0.59,0.1,,3.47754,345.406,1,5,64.74,4,4,0.15,0,0.615768787
901,COc1ccncc1NC(=O)C(O)c1cccc(Br)c1,BAR-COM-0f94fc3d-23,,-3.696745,,,1,0.99,,2.5248,337.173,2,4,71.45,4,2,0.142857143,0,0.899399206
902,Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC(=O)C1,BAR-COM-0f94fc3d-25,,22.602535,,,0.99,0.97,,3.28282,314.772,1,3,59.06,3,2,0.235294118,0,0.945455
903,Cc1ccncc1NC(=O)Cc1cc(Cl)c2c(c1)OCCO2,BAR-COM-0f94fc3d-28,,22.16267,,,1,1,,2.99582,318.76,1,4,60.45,3,2,0.25,0,0.944776036
904,Cc1ccnc(C)c1NC(=O)NCc1cccc(N2CCOCC2)c1,BAR-COM-0f94fc3d-33,,-9.74299,,,1,1,,2.85674,340.427,2,4,66.49,4,2,0.368421053,0,0.898091104
905,CCC(O)(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,BAR-COM-0f94fc3d-38,,14.95138,,,0.99,1,,3.27972,304.777,2,3,62.22,4,2,0.25,0,0.910929703
906,O=C(Cc1cc(Cl)c2c(c1)OCCO2)Nc1cnccc1-c1ccccc1,BAR-COM-0f94fc3d-40,,-10.369001,,,0.88,0.94,,4.3544,380.831,1,4,60.45,4,3,0.142857143,0,0.730378176
907,Cc1ccncc1NC(=O)Cn1ccc2ccc(Cl)cc21,BAR-COM-0f94fc3d-41,,27.01315,,,0.99,0.98,,3.63682,299.761,1,3,46.92,3,3,0.125,0,0.802426549
908,COc1ccc2c(c1)C(C(=O)Nc1cnccc1-n1cccn1)CCC2,BAR-COM-0f94fc3d-43,,7.303486,,,0.99,0.95,,3.3345,348.406,1,5,69.04,4,3,0.25,0,0.785076934
909,COc1ccncc1NC(=O)C(C)(C)c1cc(F)cc(C#N)c1,BAR-COM-0f94fc3d-45,,30.776455,,,0.99,1,,3.01728,313.332,1,4,75.01,4,2,0.235294118,0,0.941183422
910,Cc1ccnc(C)c1NC(=O)C(C)c1ccc(F)c(F)c1,BAR-COM-0f94fc3d-46,,-2.873356,,,1,1,,3.71884,290.313,1,2,41.99,3,2,0.25,0,0.935758119
911,Cc1ccncc1NC(=O)CN1C(=O)COc2ccc(Cl)cc21,BAR-COM-0f94fc3d-48,,49.274905,59.93313195,4.222333027,0.99,0.99,99,2.40752,331.759,1,4,71.53,3,2,0.1875,0,0.937156601
912,CSc1ccncc1NC(=O)Cc1ccc2c(c1)CCCC2,BAR-COM-0f94fc3d-49,,11.601515,,,0.99,0.67,,3.8635,312.438,1,3,41.99,4,2,0.333333333,0,0.871635236
913,COc1ccc2c(c1)C(C(=O)Nc1cncnc1C)CCC2,BAR-COM-0f94fc3d-50,,-24.073465,,,1,1,,2.85222,297.358,1,4,64.11,3,2,0.352941176,0,0.945855128
914,CCn1c(=O)n(CC(=O)Nc2c(C)ccnc2C)c2ccccc21,BAR-COM-0f94fc3d-51,,-2.8605495,,,1,1,,2.47344,324.384,1,5,68.92,4,3,0.277777778,0,0.801386061
915,CC(NC(=O)Nc1cccc(N2CCCCC2=O)c1)c1ccn[nH]1,BAR-COM-0f94fc3d-53,,-2.760764,,,1,1,,2.8093,327.388,3,3,90.12,4,2,0.352941176,0,0.806317427
916,Cc1c(C(=O)NC(CC(=O)O)c2cccc(Cl)c2)cnc2ccccc12,BAR-COM-0f94fc3d-55,,6.1158345,,,1,1,,4.14242,368.82,2,3,79.29,5,3,0.15,0,0.70884886
917,COc1ccc(Br)cc1C(N)C(=O)Nc1cnccc1C,BAR-COM-0f94fc3d-58,,2.2922635,,,0.94,0.97,,2.79962,350.216,2,4,77.24,4,2,0.2,0,0.889025542
918,CC(=O)Nc1ccncc1NC(=O)C1Cc2ccc(F)cc21,BAR-COM-0f94fc3d-59,,-1.014832,,,1,1,,2.4575,299.305,2,3,71.09,3,2,0.1875,0,0.914234593
919,Cc1oncc1C(=O)Nc1ccc(S(F)(F)(F)(F)F)cc1,JOH-UNI-9b01dc72-1,,,,,,,,4.89272,328.262,1,3,55.13,3,2,0.090909091,0,0.816009937
920,CO[C@H](C)C(=O)N(C)c1cnccc1C,ERI-UCB-5b47150d-2,,4.9900915,,,1.01,0.99,,1.38772,208.261,0,3,42.43,3,1,0.454545455,0,0.753429371
921,CC(C(=O)Nc1cnccc1C)=C1CC1,ERI-UCB-5b47150d-4,,-8.02258,,,1,1,,2.43882,202.257,1,2,41.99,2,1,0.333333333,0,0.748267781
922,Cc1ccncc1N(C)C(=O)[C@@H]1C[C@H]1CF,ERI-UCB-5b47150d-5,,1.67086995,,,1.01,1.01,,1.95842,222.263,0,2,33.2,3,1,0.5,0,0.782866365
923,Cc1ccncc1NC(=O)[C@@H]1C[C@H]1CF,ERI-UCB-5b47150d-6,,3.5664645,,,1,1,,1.93412,208.236,1,2,41.99,3,1,0.454545455,0,0.82427847
924,CO[C@H](C)C(=O)Nc1cnccc1C,MAT-POS-590ac91e-1,,8.9727605,,,1.01,1,,1.36342,194.234,1,3,51.22,3,1,0.4,0,0.790065808
925,CO[C@@H](C)C(=O)Nc1cnccc1C,MAT-POS-590ac91e-2,,0.254632,,,1,1.01,,1.36342,194.234,1,3,51.22,3,1,0.4,0,0.790065808
926,Cc1ccncc1NC(=O)[C@@]12COC[C@@H]1C2,MAT-POS-590ac91e-3,,-2.19780215,,,1,1,,1.36502,218.256,1,3,51.22,2,1,0.5,0,0.815146907
927,Cc1ccncc1NC(=O)C12CC(CO1)C2,MAT-POS-590ac91e-4,,12.24261745,,,1,1,,1.50752,218.256,1,3,51.22,2,1,0.5,0,0.818153479
928,Cc1ccncc1NC(=O)C(C)CC1CC1,MAT-POS-590ac91e-5,,2.12211095,,,1,1,,2.76472,218.3,1,2,41.99,4,1,0.538461538,0,0.843928514
929,Cc1ccncc1NC(=O)CC(O)C1CC1,MAT-POS-590ac91e-7,,1.3923502,,,1,1.01,,1.48952,220.272,2,3,62.22,4,1,0.5,0,0.807703293
930,CCO[C@@H]1C[C@H]1C(=O)Nc1cnccc1C,MAT-POS-590ac91e-8,,-3.4532665,,,1,1,,1.75352,220.272,1,3,51.22,4,1,0.5,0,0.840673893
931,COC1(CC(=O)Nc2cnccc2C)CC1,MAT-POS-590ac91e-9,,13.8431555,,,1.01,1,,1.89762,220.272,1,3,51.22,4,1,0.5,0,0.842694892
932,Cc1ccncc1NC(=O)CCOC1CC1,MAT-POS-590ac91e-10,,22.007765,,,1,1,,1.89762,220.272,1,3,51.22,5,1,0.5,0,0.824094226
933,Cc1ccncc1NC(=O)CC(C)C(C)C,MAT-POS-590ac91e-11,,29.180818,99.03,,1,1,99,3.01072,220.316,1,2,41.99,4,1,0.538461538,0,0.847103535
934,Cc1ccncc1NC(=O)[C@@H]1CNC(=O)O1,MAT-POS-590ac91e-12,,1.3631175,,,1,1,,0.43692,221.216,2,4,80.32,2,1,0.3,0,0.758792136
935,CC(=O)N[C@@H](C)C(=O)Nc1cnccc1C,MAT-POS-590ac91e-13,,-7.9148855,,,1,1,,0.85312,221.26,2,3,71.09,3,1,0.363636364,0,0.794589722
936,Cc1ccncc1NC(=O)[C@H](C)OC(F)F,MAT-POS-590ac91e-16,,,99.5,,,,,1.95622,230.214,1,3,51.22,4,1,0.4,0,0.859674479
937,Cc1ccncc1NC(=O)CCc1ccn[nH]1,MAT-POS-590ac91e-17,,-26.3187575,,,1,1,,1.68442,230.271,2,3,70.67,4,2,0.25,0,0.839116845
938,Cc1ccncc1NC(=O)C1CC(C2CC2)C1,MAT-POS-590ac91e-18,,35.208985,,,1,1,,2.76472,230.311,1,2,41.99,3,1,0.571428571,0,0.867147428
939,Cc1ccncc1NC(=O)[C@@H]1[C@H]2CCCC[C@H]21,MAT-POS-590ac91e-19,,-3.51288,,,1,1,,2.76472,230.311,1,2,41.99,2,1,0.571428571,0,0.848446388
940,Cc1ccnc(C)c1NC(=O)C1CC2CC2C1,MAT-POS-590ac91e-20,,15.574088,,,1,1,,2.68304,230.311,1,2,41.99,2,1,0.571428571,0,0.848344924
941,Cc1ccncc1NC(=O)C1CCC2(CC2)C1,MAT-POS-590ac91e-21,,5.745891,,,1,1,,2.90882,230.311,1,2,41.99,2,1,0.571428571,0,0.848397255
942,Cc1ccncc1NC(=O)C1CCC12CCC2,MAT-POS-590ac91e-22,,3.788563,,,1,1,,2.90882,230.311,1,2,41.99,2,1,0.571428571,0,0.848397255
943,Cc1ccncc1NC(=O)CC1CC2CC2C1,MAT-POS-590ac91e-23,,12.287035,,,1,1,,2.76472,230.311,1,2,41.99,3,1,0.571428571,0,0.867147428
944,Cc1ccncc1NC(=O)CC1CC2(CC2)C1,MAT-POS-590ac91e-24,,14.486355,,,1,1,,2.90882,230.311,1,2,41.99,3,1,0.571428571,0,0.867097212
945,Cc1ccncc1NC(=O)CC12CCCC1C2,MAT-POS-590ac91e-25,,23.568185,,,0.98,0.99,,2.90882,230.311,1,2,41.99,3,1,0.571428571,0,0.867097212
946,Cc1ccncc1NC(=O)C1(C#N)CCOC1,MAT-POS-590ac91e-27,,-6.212094,,,1,1,,1.2588,231.255,1,4,75.01,2,1,0.416666667,0,0.830953521
947,Cc1ccncc1NC(=O)C1C2CCOCC21,MAT-POS-590ac91e-28,,-10.787847,,,1,1,,1.61102,232.283,1,3,51.22,2,1,0.538461538,0,0.842448586
948,Cc1ccncc1NC(=O)C12CCC(CO1)C2,MAT-POS-590ac91e-29,,9.6591175,,,1.01,1,,1.89762,232.283,1,3,51.22,2,1,0.538461538,0,0.846855466
949,O=C(NCC1COc2ccccc2O1)c1cc(=O)[nH]c2ccc(F)cc12,MAT-POS-590ac91e-30,,18.624712,,,1,0.79,,2.237,354.337,2,4,80.42,3,3,0.157894737,0,0.755925309
950,O=C(NCC1COc2ccccc2O1)c1cc(=O)[nH]c2cc(F)ccc12,MAT-POS-590ac91e-31,,-2.499051,,,0.98,0.62,,2.237,354.337,2,4,80.42,3,3,0.157894737,0,0.755925309
951,COc1ccccc1OCCNC(=O)c1cc(=O)[nH]c2cc(F)ccc12,MAT-POS-590ac91e-32,,51.684445,99.5,,0.88,0.66,99,2.4846,356.353,2,4,80.42,6,3,0.157894737,0,0.665188294
952,CN(CC1COc2ccccc2O1)C(=O)c1cc(=O)[nH]c2ccc(F)cc12,MAT-POS-590ac91e-33,,1.6693175,,,0.99,0.99,,2.5792,368.364,1,4,71.63,3,3,0.2,0,0.771381367
953,CN(CC1COc2ccccc2O1)C(=O)c1cc(=O)[nH]c2cc(F)ccc12,MAT-POS-590ac91e-34,,15.339091,,,0.98,0.99,,2.5792,368.364,1,4,71.63,3,3,0.2,0,0.771381367
954,COc1cccc2c1OCC(NC(=O)c1cc(=O)[nH]c3ccc(F)cc13)C2,MAT-POS-590ac91e-35,,18.97004,,,0.96,0.81,,2.4093,368.364,2,4,80.42,3,3,0.2,0,0.744044781
955,COc1cccc2c1OCC(NC(=O)c1cc(=O)[nH]c3cc(F)ccc13)C2,MAT-POS-590ac91e-36,,-0.1748125,,,0.9,0.86,,2.4093,368.364,2,4,80.42,3,3,0.2,0,0.744044781
956,COc1ccccc1OCCN(C)C(=O)c1cc(=O)[nH]c2cc(F)ccc12,MAT-POS-590ac91e-37,,7.5661845,,,1.01,1,,2.8268,370.38,1,4,71.63,6,3,0.2,0,0.724307003
957,COc1ccccc1OC(C)CNC(=O)c1cc(=O)[nH]c2cc(F)ccc12,MAT-POS-590ac91e-38,,59.04525,99.5,,1,0.99,99,2.8731,370.38,2,4,80.42,6,3,0.2,0,0.699220133
958,COc1ccccc1OC(C)CNC(=O)c1cc(=O)[nH]c2ccc(F)cc12,MAT-POS-590ac91e-39,,46.10182,,,1,0.99,,2.8731,370.38,2,4,80.42,6,3,0.2,0,0.699220133
959,COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2cc(F)ccc12,MAT-POS-590ac91e-40,,78.43533,32.9741467,4.481826434,1,0.99,99,2.8731,370.38,2,4,80.42,6,3,0.2,0,0.699220133
960,COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2ccc(F)cc12,MAT-POS-590ac91e-41,,59.26865,16.44139071,4.78406145,1,0.88,99,2.8731,370.38,2,4,80.42,6,3,0.2,0,0.699220133
961,COc1ccccc1OCCNC(=O)c1cc(=O)[nH]c2ccc(Cl)cc12,MAT-POS-590ac91e-42,,34.068405,,,0.93,0.66,,2.9989,372.808,2,4,80.42,6,3,0.157894737,0,0.651710276
962,COc1ccccc1OCCN(C)C(=O)c1cc(=O)[nH]c2ccc(Cl)cc12,MAT-POS-590ac91e-43,,4.426199,,,1,0.99,,3.3411,386.835,1,4,71.63,6,3,0.2,0,0.704870738
963,COc1ccccc1OC1CCCN(C(=O)c2c(C)c(=O)[nH]c3ccccc23)C1,MAT-POS-590ac91e-44,,-1.1298768,,,,,,3.52872,392.455,1,4,71.63,4,3,0.304347826,0,0.73735538
964,CCOc1ccccc1OC1CCN(C(=O)c2c(C)c(=O)[nH]c3ccccc23)C1,MAT-POS-590ac91e-45,,4.5681835,,,,,,3.52872,392.455,1,4,71.63,5,3,0.304347826,0,0.721079856
965,CC1(C)Cc2cccc(OCCNC(=O)c3cc(=O)[nH]c4cc(F)ccc34)c2O1,MAT-POS-590ac91e-46,,69.856065,99.5,,0.97,0.97,99,3.1895,396.418,2,4,80.42,5,3,0.272727273,0,0.649382167
966,CC1(C)Cc2cccc(OCCNC(=O)c3cc(=O)[nH]c4ccc(F)cc34)c2O1,MAT-POS-590ac91e-47,,23.66992,,,0.98,0.84,,3.1895,396.418,2,4,80.42,5,3,0.272727273,0,0.649382167
967,CCOc1ccccc1OC1CCN(C(=O)c2cc(=O)[nH]c3ccc(F)cc23)C1,MAT-POS-590ac91e-48,,18.24356,,,1,0.99,,3.3594,396.418,1,4,71.63,5,3,0.272727273,0,0.71794417
968,CCOc1ccccc1OC1CCN(C(=O)c2cc(=O)[nH]c3cc(F)ccc23)C1,MAT-POS-590ac91e-49,,21.397355,,,1,0.99,,3.3594,396.418,1,4,71.63,5,3,0.272727273,0,0.71794417
969,CCCN(CC1COc2ccccc2O1)C(=O)c1cc(=O)[nH]c2cc(F)ccc12,MAT-POS-590ac91e-50,,8.3322585,,,0.98,0.98,,3.3594,396.418,1,4,71.63,5,3,0.272727273,0,0.71794417
970,CCN(CC1COc2ccccc2O1)C(=O)c1cc(=O)[nH]c2ccc(Cl)cc12,MAT-POS-590ac91e-51,,2.6866695,,,0.95,0.89,,3.4836,398.846,1,4,71.63,4,3,0.238095238,0,0.729892492
971,CCN(CC1COc2ccccc2O1)C(=O)c1cc(=O)[nH]c2ccc([N+](=O)[O-])cc12,MAT-POS-590ac91e-52,,-7.3545325,,,1,1,,2.7384,409.398,1,6,114.77,5,3,0.238095238,0,0.511832384
972,CC1(C)Cc2cccc(OCCNC(=O)c3cc(=O)[nH]c4ccc(Cl)cc34)c2O1,MAT-POS-590ac91e-53,,28.76671,,,0.97,0.91,,3.7038,412.873,2,4,80.42,5,3,0.272727273,0,0.625943668
973,COc1ccccc1OC1CCCN(C(=O)c2cc(=O)[nH]c3ccc(Cl)cc23)C1,MAT-POS-590ac91e-54,,5.27447,,,0.99,0.93,,3.8737,412.873,1,4,71.63,4,3,0.272727273,0,0.705594716
974,CCCN(CC1COc2ccccc2O1)C(=O)c1cc(=O)[nH]c2ccc(Cl)cc12,MAT-POS-590ac91e-55,,-15.63857,,,0.98,0.89,,3.8737,412.873,1,4,71.63,5,3,0.272727273,0,0.69002024
975,O=C(c1cc(=O)[nH]c2ccc(F)cc12)N1CCN(S(=O)(=O)c2ccccc2)CC1,MAT-POS-590ac91e-56,,11.888695,,,0.98,0.98,,1.8139,415.446,1,4,90.55,3,3,0.2,0,0.706533228
976,O=C(c1cc(=O)[nH]c2cc(F)ccc12)N1CCN(S(=O)(=O)c2ccccc2)CC1,MAT-POS-590ac91e-57,,30.656515,,,0.98,0.99,,1.8139,415.446,1,4,90.55,3,3,0.2,0,0.706533228
977,O=C(c1cc(=O)[nH]c2ccc(Cl)cc12)N1CCN(S(=O)(=O)c2ccccc2)CC1,MAT-POS-590ac91e-58,,23.92497,,,0.94,0.93,,2.3282,431.901,1,4,90.55,3,3,0.2,0,0.688656179
978,N#Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc(=O)[nH]c4ccc(F)cc34)CC2)cc1,MAT-POS-590ac91e-59,,10.3927565,,,0.98,0.98,,1.68558,440.456,1,5,114.34,3,3,0.19047619,0,0.665683247
979,N#Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc(=O)[nH]c4cc(F)ccc34)CC2)cc1,MAT-POS-590ac91e-60,,39.941665,,,0.94,0.94,,1.68558,440.456,1,5,114.34,3,3,0.19047619,0,0.665683247
980,N#Cc1ccccc1S(=O)(=O)N1CCN(C(=O)c2cc(=O)[nH]c3cc(F)ccc23)CC1,MAT-POS-590ac91e-61,,52.3954985,,,0.94,0.95,99,1.68558,440.456,1,5,114.34,3,3,0.19047619,0,0.665683247
981,N#Cc1ccccc1S(=O)(=O)N1CCN(C(=O)c2cc(=O)[nH]c3ccc(F)cc23)CC1,MAT-POS-590ac91e-62,,29.870035,,,0.99,0.92,,1.68558,440.456,1,5,114.34,3,3,0.19047619,0,0.665683247
982,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc(=O)[nH]c4cc(F)ccc34)CC2)c(C)c1,MAT-POS-590ac91e-63,,48.12226,99.5,,1,0.92,99,2.43074,443.5,1,4,90.55,3,3,0.272727273,0,0.673273204
983,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc(=O)[nH]c4ccc(F)cc34)CC2)c(C)c1,MAT-POS-590ac91e-64,,20.615,,,0.98,0.84,,2.43074,443.5,1,4,90.55,3,3,0.272727273,0,0.673273204
984,COc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc(=O)[nH]c4cc(F)ccc34)CC2)cc1,MAT-POS-590ac91e-65,,-3.2670605,,,0.87,0.9,,1.8225,445.472,1,5,99.78,4,3,0.238095238,0,0.660523031
985,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc(=O)[nH]c4ccc(Cl)cc34)CC2)cc1,MAT-POS-590ac91e-66,,-0.53303525,,,0.97,0.88,,2.63662,445.928,1,4,90.55,3,3,0.238095238,0,0.670568363
986,O=C(c1cc(=O)[nH]c2ccc(F)cc12)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,MAT-POS-590ac91e-67,,11.35709,,,0.98,0.81,,2.4673,449.891,1,4,90.55,3,3,0.2,0,0.664685023
987,O=C(c1cc(=O)[nH]c2ccc(F)cc12)N1CCN(S(=O)(=O)c2ccccc2Cl)CC1,MAT-POS-590ac91e-68,,35.123015,,,0.98,0.93,,2.4673,449.891,1,4,90.55,3,3,0.2,0,0.664685023
988,O=C(c1cc(=O)[nH]c2ccc(F)cc12)N1CCN(S(=O)(=O)c2cccc(Cl)c2)CC1,MAT-POS-590ac91e-69,,25.74188,,,0.98,0.87,,2.4673,449.891,1,4,90.55,3,3,0.2,0,0.664685023
989,O=C(c1cc(=O)[nH]c2ccc(Cl)cc12)N1CCN(S(=O)(=O)c2ccccc2F)CC1,MAT-POS-590ac91e-70,,4.4204675,,,0.94,0.91,,2.4673,449.891,1,4,90.55,3,3,0.2,0,0.664685023
990,Cc1noc(C)c1CS(=O)(=O)Cc1cccc(Cl)c1,JAG-UCB-a3ef7265-1,,-0.0148933,,,0.99,1,,3.05984,299.779,0,4,60.17,4,2,0.307692308,0,0.870306281
991,Cn1cnnc1NC(=O)Cc1cccc(Cl)c1F,JAG-UCB-a3ef7265-2,,-1.132041,,,0.98,0.99,,1.7888,268.679,1,4,59.81,3,2,0.181818182,0,0.923187621
992,O=C(Nc1cnccc1CO)[C@@H]1COc2ccc(Cl)cc21,JAG-UCB-a3ef7265-3,,73.050635,42.35758811,4.373068777,1.01,1,99,2.342,304.733,2,4,71.45,3,2,0.2,0,0.912807284
993,Cc1nnc(NC(=O)Cc2cccc(Cl)c2F)n1C,JAG-UCB-a3ef7265-4,,-10.7713325,,,1.01,1,,2.09722,282.706,1,4,59.81,3,2,0.25,0,0.937706162
994,Cc1cc(C)cc(CS(=O)(=O)N[C@@]23COC[C@@H]2C3)c1,JAG-UCB-a3ef7265-6,,-9.3826935,,,1,1,,1.51174,281.377,1,3,55.4,4,1,0.571428571,0,0.909950933
995,COc1c(NC(=O)Cc2cccc(Cl)c2Cl)c(C)nn1C,JAG-UCB-a3ef7265-8,,2.1942745,,,1,1.01,,3.22512,328.199,1,4,56.15,4,2,0.285714286,0,0.93745076
996,Cc1noc(C)c1NC(=O)Cc1cccc(Cl)c1Cl,JAG-UCB-a3ef7265-9,,-6.85461825,,,1,1,,3.77944,299.157,1,3,55.13,3,2,0.230769231,0,0.938007657
997,Cc1nnc(NC(=O)Cc2cccc(Cl)c2F)s1,JAG-UCB-a3ef7265-10,,-14.8216535,,,0.99,0.68,,2.82022,285.731,1,4,54.88,3,2,0.181818182,0,0.943314385
998,Cn1nnnc1NC(=O)Cc1csc(C(C)(C)C)n1,JAG-UCB-a3ef7265-11,,5.133212,,,0.99,1,,1.1453,280.357,1,7,85.59,3,2,0.545454545,0,0.911022811
999,Cc1cc(C)cc(NC(=O)Cn2cncc2C)c1,JAG-UCB-a3ef7265-12,,2.7217315,,,1,1,,2.44706,243.31,1,3,46.92,3,2,0.285714286,0,0.899671993
1000,Cc1cc(C)cc(NC(=O)Cc2cnn(C)c2C)c1,JAG-UCB-a3ef7265-13,,-5.2768265,,,1,1.01,,2.52656,257.337,1,3,46.92,3,2,0.333333333,0,0.918087358
1001,Cc1cccc(NC(=O)Cn2cncc2C)n1,JAG-UCB-a3ef7265-14,,-3.38227345,,,1,1.01,,1.53364,230.271,1,4,59.81,3,2,0.25,0,0.869512996
1002,Cc1nnc(NC(=O)Cc2cccc(Cl)c2)n1C,JAG-UCB-a3ef7265-15,,0.8736905,,,1,1,,1.95812,264.716,1,4,59.81,3,2,0.25,0,0.921888348
1003,Cc1ccc(C)c(N(C)C(=O)Cc2cnn(C)c2C)c1,JAG-UCB-a3ef7265-16,,11.4378805,,,0.97,0.98,,2.55086,271.364,0,3,38.13,3,2,0.375,0,0.860162167
1004,Cn1cnnc1NC(=O)Cc1cccc(Cl)c1,JAG-UCB-a3ef7265-17,,-25.9946425,,,1.01,1,,1.6497,250.689,1,4,59.81,3,2,0.181818182,0,0.901156859
1005,Cc1cc(C)cc(CC(=O)Nc2nncn2C)c1,JAG-UCB-a3ef7265-18,,-11.527954,,,1,1,,1.61314,244.298,1,4,59.81,3,2,0.307692308,0,0.891993875
1006,Cc1nn(C(C)C)c(C)c1CC(=O)Nc1nncn1C1CC1,JAG-UCB-a3ef7265-19,,-6.892272,,,1,1,,2.18844,302.382,1,6,77.63,5,2,0.6,0,0.918056773
1007,O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21,JAG-UCB-a3ef7265-20,,54.64775,0.597852975,6.223405605,1,1,,2.7712,318.764,1,5,69.04,3,2,0.4,0,0.944461331
1008,Cc1noc([C@@H](C)S(=O)(=O)Cc2cccc(C(F)(F)F)c2)n1,JAG-UCB-a3ef7265-21,,-6.936245,,,1.01,1,,3.07282,334.319,0,5,73.06,4,2,0.384615385,0,0.85898638
1009,Cc1cc(NC(=O)Cn2cncc2C)cc(C)c1Cl,JAG-UCB-a3ef7265-22,,4.8820024,,,1,0.99,,3.10046,277.755,1,3,46.92,3,2,0.285714286,0,0.937014734
1010,CCc1ccncc1NC(=O)Cc1cccc(C(F)(F)F)n1,JAG-UCB-a3ef7265-23,,10.0794305,,,0.99,1,,3.239,309.291,1,3,54.88,4,2,0.266666667,0,0.943053122
